,names,scores,logfoldchanges,pvals,pvals_adj,3_mean_expr,3_frac_expr,23_mean_expr,23_frac_expr,chromosome
3233,NLRP9,0.05551243,20.243803,0.9557302289851398,1.0,0.0012408587,0.0024441340782122905,0.0,0.0,chr19
3234,NOP53-AS1,0.05551243,20.265879,0.9557302289851398,1.0,0.0012599792,0.0024441340782122905,0.0,0.0,chr19
3235,AL627230.1,0.05551243,20.376091,0.9557302289851398,1.0,0.001359938,0.0024441340782122905,0.0,0.0,chr9
3236,CDH13,0.05551243,20.281162,0.9557302289851398,1.0,0.0012733896,0.0024441340782122905,0.0,0.0,chr16
3237,AP000471.1,0.05551243,20.18408,0.9557302289851398,1.0,0.0011905694,0.0024441340782122905,0.0,0.0,chr21
3238,CDSN,0.05551243,20.217852,0.9557302289851398,1.0,0.0012187504,0.0024441340782122905,0.0,0.0,chr6
3239,CELF5,0.05551243,20.467442,0.9557302289851398,1.0,0.001448768,0.0024441340782122905,0.0,0.0,chr19
3240,AC092445.1,0.05551243,20.26276,0.9557302289851398,1.0,0.0012572608,0.0024441340782122905,0.0,0.0,chr4
3241,AC024230.1,0.05551243,20.126163,0.9557302289851398,1.0,0.0011437471,0.0024441340782122905,0.0,0.0,chr4
3242,AC008555.1,0.05551243,20.125982,0.9557302289851398,1.0,0.0011436034,0.0024441340782122905,0.0,0.0,chr19
3243,TRBV14,0.05551243,20.015173,0.9557302289851398,1.0,0.0010590998,0.0024441340782122905,0.0,0.0,chr7
3244,AC093525.4,0.05551243,20.191307,0.9557302289851398,1.0,0.0011965445,0.0024441340782122905,0.0,0.0,chr16
3245,AC092896.2,0.05551243,20.321682,0.9557302289851398,1.0,0.001309638,0.0024441340782122905,0.0,0.0,chr3
3246,AC096751.2,0.05551243,20.141897,0.9557302289851398,1.0,0.0011562813,0.0024441340782122905,0.0,0.0,chr4
3247,AC093849.1,0.05551243,20.465237,0.9557302289851398,1.0,0.0014465575,0.0024441340782122905,0.0,0.0,chr4
3248,AC079949.2,0.05551243,20.494783,0.9557302289851398,1.0,0.0014764668,0.0024441340782122905,0.0,0.0,chr12
3249,AL592431.1,0.05551243,20.001354,0.9557302289851398,1.0,0.0010490089,0.0024441340782122905,0.0,0.0,chr1
3250,OR1C1,0.05551243,19.983265,0.9557302289851398,1.0,0.0010359447,0.0024441340782122905,0.0,0.0,chr1
3251,OR2T8,0.05551243,20.370121,0.9557302289851398,1.0,0.001354326,0.0024441340782122905,0.0,0.0,chr1
3252,PARM1,0.05551243,20.458126,0.9557302289851398,1.0,0.001439451,0.0024441340782122905,0.0,0.0,chr4
3253,OVCH1-AS1,0.05551243,20.195896,0.9557302289851398,1.0,0.0012003544,0.0024441340782122905,0.0,0.0,chr12
3254,AP001092.1,0.05551243,20.274904,0.9557302289851398,1.0,0.0012678815,0.0024441340782122905,0.0,0.0,chr11
3255,CCDC27,0.05551243,20.256552,0.9557302289851398,1.0,0.0012518645,0.0024441340782122905,0.0,0.0,chr1
3256,AC007684.2,0.05551243,20.073383,0.9557302289851398,1.0,0.0011026824,0.0024441340782122905,0.0,0.0,chr2
3257,PCDH11X,0.05551243,20.393658,0.9557302289851398,1.0,0.0013765856,0.0024441340782122905,0.0,0.0,chrX
3258,AC091544.5,0.05551243,20.002748,0.9557302289851398,1.0,0.0010500236,0.0024441340782122905,0.0,0.0,chr15
3259,AC027288.1,0.05551243,20.362741,0.9557302289851398,1.0,0.0013474202,0.0024441340782122905,0.0,0.0,chr12
3260,AC027309.1,0.05551243,20.12672,0.9557302289851398,1.0,0.0011441895,0.0024441340782122905,0.0,0.0,chr5
3261,ASAH2,0.05551243,20.231627,0.9557302289851398,1.0,0.0012304347,0.0024441340782122905,0.0,0.0,chr10
3262,PPIAL4G,0.05551243,20.57938,0.9557302289851398,1.0,0.0015655629,0.0024441340782122905,0.0,0.0,chr1
3263,ZSWIM2,0.05551243,20.201141,0.9557302289851398,1.0,0.0012047234,0.0024441340782122905,0.0,0.0,chr2
3264,AC034222.2,0.05551243,20.206532,0.9557302289851398,1.0,0.0012092311,0.0024441340782122905,0.0,0.0,chr5
3265,ATOH7,0.05551243,20.302675,0.9557302289851398,1.0,0.0012925081,0.0024441340782122905,0.0,0.0,chr10
3266,AL445250.1,0.05551243,20.415924,0.9557302289851398,1.0,0.001397982,0.0024441340782122905,0.0,0.0,chr6
3267,AL512288.1,0.05551243,20.526855,0.9557302289851398,1.0,0.0015096319,0.0024441340782122905,0.0,0.0,chr1
3268,AL512658.2,0.05551243,20.27971,0.9557302289851398,1.0,0.0012721096,0.0024441340782122905,0.0,0.0,chr6
3269,MOG,0.05551243,20.319748,0.9557302289851398,1.0,0.0013078834,0.0024441340782122905,0.0,0.0,chr6
3270,ABCA6,0.05551243,20.287155,0.9557302289851398,1.0,0.0012786865,0.0024441340782122905,0.0,0.0,chr17
3271,AC110792.3,0.05551243,20.473959,0.9557302289851398,1.0,0.0014553221,0.0024441340782122905,0.0,0.0,chr4
3272,AC010336.5,0.05551243,20.450764,0.9557302289851398,1.0,0.0014321283,0.0024441340782122905,0.0,0.0,chr19
3273,LINC02774,0.05551243,20.167435,0.9557302289851398,1.0,0.0011769193,0.0024441340782122905,0.0,0.0,chr1
3274,AC021683.2,0.05551243,20.631153,0.9557302289851398,1.0,0.0016227182,0.0024441340782122905,0.0,0.0,chr17
3275,AL390866.1,0.05551243,20.567162,0.9557302289851398,1.0,0.0015523692,0.0024441340782122905,0.0,0.0,chr10
3276,AC108134.4,0.05551243,20.31044,0.9557302289851398,1.0,0.0012994787,0.0024441340782122905,0.0,0.0,chr16
3277,AC107081.4,0.05551243,20.136444,0.9557302289851398,1.0,0.0011519224,0.0024441340782122905,0.0,0.0,chr2
3278,AC106820.4,0.05551243,20.217081,0.9557302289851398,1.0,0.0012180997,0.0024441340782122905,0.0,0.0,chr16
3279,AC108477.1,0.05551243,20.351643,0.9557302289851398,1.0,0.0013371008,0.0024441340782122905,0.0,0.0,chr4
3280,TRPC5,0.05551243,20.37367,0.9557302289851398,1.0,0.0013576598,0.0024441340782122905,0.0,0.0,chrX
3281,AC009570.1,0.05551243,20.21452,0.9557302289851398,1.0,0.001215941,0.0024441340782122905,0.0,0.0,chr4
3282,AC100858.3,0.05551243,20.2193,0.9557302289851398,1.0,0.0012199738,0.0024441340782122905,0.0,0.0,chr8
3283,CLDN10-AS1,0.05551243,20.505478,0.9557302289851398,1.0,0.0014874431,0.0024441340782122905,0.0,0.0,chr13
3284,AC104113.1,0.05551243,20.114868,0.9557302289851398,1.0,0.0011348331,0.0024441340782122905,0.0,0.0,chr5
3285,AC009292.2,0.05551243,20.426981,0.9557302289851398,1.0,0.0014087295,0.0024441340782122905,0.0,0.0,chr15
3286,AC097634.2,0.05551243,19.955824,0.9557302289851398,1.0,0.0010164368,0.0024441340782122905,0.0,0.0,chr3
3287,AC100786.1,0.05551243,20.23227,0.9557302289851398,1.0,0.0012309841,0.0024441340782122905,0.0,0.0,chr17
3288,CU633906.1,0.05551243,20.220991,0.9557302289851398,1.0,0.0012214038,0.0024441340782122905,0.0,0.0,chr21
3289,TCAP,0.05551243,20.781054,0.9557302289851398,1.0,0.0018002344,0.0024441340782122905,0.0,0.0,chr17
3290,CLUL1,0.05551243,20.113089,0.9557302289851398,1.0,0.0011334341,0.0024441340782122905,0.0,0.0,chr18
3291,COL11A2,0.05551243,20.608057,0.9557302289851398,1.0,0.0015969684,0.0024441340782122905,0.0,0.0,chr6
3292,MYO1A,0.05551243,20.164942,0.9557302289851398,1.0,0.0011748889,0.0024441340782122905,0.0,0.0,chr12
3293,MYOZ2,0.05551243,20.409235,0.9557302289851398,1.0,0.00139152,0.0024441340782122905,0.0,0.0,chr4
3294,NEU4,0.05551243,20.499407,0.9557302289851398,1.0,0.0014812028,0.0024441340782122905,0.0,0.0,chr2
3295,AC008972.2,0.05551243,20.169323,0.9557302289851398,1.0,0.0011784609,0.0024441340782122905,0.0,0.0,chr5
3296,AC114763.2,0.05551243,19.933832,0.9557302289851398,1.0,0.0010010678,0.0024441340782122905,0.0,0.0,chr2
3297,AL136980.1,0.05551243,20.428509,0.9557302289851398,1.0,0.0014102218,0.0024441340782122905,0.0,0.0,chr9
3298,AL139385.1,0.05551243,20.40519,0.9557302289851398,1.0,0.0013876259,0.0024441340782122905,0.0,0.0,chr13
3299,TGFB2,0.05551243,20.32337,0.9557302289851398,1.0,0.0013111698,0.0024441340782122905,0.0,0.0,chr1
3300,DNAJB13,0.05551243,20.38786,0.9557302289851398,1.0,0.0013710681,0.0024441340782122905,0.0,0.0,chr11
3301,DNAH3,0.05551243,20.30392,0.9557302289851398,1.0,0.0012936238,0.0024441340782122905,0.0,0.0,chr16
3302,LINC01414,0.05551243,20.265007,0.9557302289851398,1.0,0.001259219,0.0024441340782122905,0.0,0.0,chr8
3303,EPOP,0.05551243,20.411373,0.9557302289851398,1.0,0.0013935817,0.0024441340782122905,0.0,0.0,chr17
3304,LINC02603,0.05551243,20.235178,0.9557302289851398,1.0,0.0012334668,0.0024441340782122905,0.0,0.0,chr9
3305,LINC02435,0.05551243,20.282606,0.9557302289851398,1.0,0.0012746633,0.0024441340782122905,0.0,0.0,chr4
3306,LINC01980,0.05551243,20.257223,0.9557302289851398,1.0,0.001252447,0.0024441340782122905,0.0,0.0,chr3
3307,AC010422.4,0.05551243,20.314535,0.9557302289851398,1.0,0.0013031705,0.0024441340782122905,0.0,0.0,chr19
3308,AL359813.1,0.05551243,20.246666,0.9557302289851398,1.0,0.0012433216,0.0024441340782122905,0.0,0.0,chr6
3309,AL359397.2,0.05551243,20.047161,0.9557302289851398,1.0,0.0010828323,0.0024441340782122905,0.0,0.0,chr14
3310,AL354793.1,0.05551243,20.032707,0.9557302289851398,1.0,0.0010720446,0.0024441340782122905,0.0,0.0,chrX
3311,CXorf58,0.05551243,20.168028,0.9557302289851398,1.0,0.0011774042,0.0024441340782122905,0.0,0.0,chrX
3312,LGMN,0.05551243,20.378775,0.9557302289851398,1.0,0.0013624681,0.0024441340782122905,0.0,0.0,chr14
3313,EWSAT1,0.05551243,20.097664,0.9557302289851398,1.0,0.0011213877,0.0024441340782122905,0.0,0.0,chr15
3314,EZHIP,0.05551243,20.149267,0.9557302289851398,1.0,0.0011622005,0.0024441340782122905,0.0,0.0,chrX
3315,FAM209B,0.05551243,20.398268,0.9557302289851398,1.0,0.0013809887,0.0024441340782122905,0.0,0.0,chr20
3316,ITGA1,0.05551243,20.074469,0.9557302289851398,1.0,0.0011035127,0.0024441340782122905,0.0,0.0,chr5
3317,KDF1,0.05551243,20.079117,0.9557302289851398,1.0,0.001107072,0.0024441340782122905,0.0,0.0,chr1
3318,TTLL13P,0.05551243,20.17231,0.9557302289851398,1.0,0.0011809006,0.0024441340782122905,0.0,0.0,chr15
3319,LINC00511,0.05551243,20.352736,0.9557302289851398,1.0,0.0013381138,0.0024441340782122905,0.0,0.0,chr17
3320,AL118505.1,0.05551243,20.094566,0.9557302289851398,1.0,0.0011189833,0.0024441340782122905,0.0,0.0,chr20
3321,AL080317.1,0.05551243,20.291096,0.9557302289851398,1.0,0.0012821828,0.0024441340782122905,0.0,0.0,chr6
3322,FAM71F2,0.05551243,20.00359,0.9557302289851398,1.0,0.0010506347,0.0024441340782122905,0.0,0.0,chr7
3323,FAM186A,0.05551243,20.317387,0.9557302289851398,1.0,0.0013057459,0.0024441340782122905,0.0,0.0,chr12
3324,TTLL8,0.05551243,20.326893,0.9557302289851398,1.0,0.0013143731,0.0024441340782122905,0.0,0.0,chr22
3325,AC138512.1,0.05551243,19.903467,0.9557302289851398,1.0,0.0009802288,0.0024441340782122905,0.0,0.0,chr16
3326,AL121581.2,0.05551243,20.182299,0.9557302289851398,1.0,0.0011891002,0.0024441340782122905,0.0,0.0,chr20
3327,AL121652.1,0.05551243,20.2921,0.9557302289851398,1.0,0.0012830746,0.0024441340782122905,0.0,0.0,chr2
3328,AL121790.2,0.05551243,20.064354,0.9557302289851398,1.0,0.0010958065,0.0024441340782122905,0.0,0.0,chr14
3329,TGFA,0.05551243,20.237404,0.9557302289851398,1.0,0.0012353695,0.0024441340782122905,0.0,0.0,chr2
3330,FLNB-AS1,0.05551243,20.139662,0.9557302289851398,1.0,0.0011544931,0.0024441340782122905,0.0,0.0,chr3
3331,AC017074.1,0.05551243,20.207539,0.9557302289851398,1.0,0.001210074,0.0024441340782122905,0.0,0.0,chr2
3332,AC244502.3,0.05551243,20.386137,0.9557302289851398,1.0,0.0013694346,0.0024441340782122905,0.0,0.0,chr14
3333,ITGA3,0.05551243,20.344872,0.9557302289851398,1.0,0.001330844,0.0024441340782122905,0.0,0.0,chr17
3334,TMC5,0.05551243,20.452871,0.9557302289851398,1.0,0.0014342216,0.0024441340782122905,0.0,0.0,chr16
3335,ACTA2-AS1,0.05551243,20.125528,0.9557302289851398,1.0,0.001143245,0.0024441340782122905,0.0,0.0,chr10
3336,KCNK15,0.05551243,20.225027,0.9557302289851398,1.0,0.0012248233,0.0024441340782122905,0.0,0.0,chr20
3337,KCNQ2,0.05551243,20.335312,0.9557302289851398,1.0,0.0013220604,0.0024441340782122905,0.0,0.0,chr20
3338,AC068338.3,0.05551243,20.443037,0.9557302289851398,1.0,0.0014244837,0.0024441340782122905,0.0,0.0,chr15
3339,AGBL4,0.05551243,20.273352,0.9557302289851398,1.0,0.0012665191,0.0024441340782122905,0.0,0.0,chr1
3340,AL008726.1,0.05551243,20.283573,0.9557302289851398,1.0,0.0012755172,0.0024441340782122905,0.0,0.0,chr20
3341,AC068189.1,0.05551243,20.16819,0.9557302289851398,1.0,0.0011775363,0.0024441340782122905,0.0,0.0,chr8
3342,AKAP5,0.05551243,20.123497,0.9557302289851398,1.0,0.0011416372,0.0024441340782122905,0.0,0.0,chr14
3343,AL021308.1,0.05551243,20.242905,0.9557302289851398,1.0,0.0012400858,0.0024441340782122905,0.0,0.0,chrX
3344,AL031432.3,0.05551243,20.176594,0.9557302289851398,1.0,0.0011844104,0.0024441340782122905,0.0,0.0,chr1
3345,AL031985.3,0.05551243,20.127258,0.9557302289851398,1.0,0.0011446156,0.0024441340782122905,0.0,0.0,chr1
3346,THEM5,0.05551243,20.51484,0.9557302289851398,1.0,0.001497119,0.0024441340782122905,0.0,0.0,chr1
3347,AC012640.4,0.05551243,20.186308,0.9557302289851398,1.0,0.0011924083,0.0024441340782122905,0.0,0.0,chr5
3348,AC012363.1,0.05551243,20.634844,0.9557302289851398,1.0,0.0016268712,0.0024441340782122905,0.0,0.0,chr2
3349,HAMP,0.05551243,20.216093,0.9557302289851398,1.0,0.001217267,0.0024441340782122905,0.0,0.0,chr19
3350,AC013402.1,0.05551243,20.203394,0.9557302289851398,1.0,0.0012066053,0.0024441340782122905,0.0,0.0,chr2
3351,GPR75,0.05551243,20.185158,0.9557302289851398,1.0,0.0011914588,0.0024441340782122905,0.0,0.0,chr2
3352,TNFAIP6,0.05551243,20.161524,0.9557302289851398,1.0,0.0011721103,0.0024441340782122905,0.0,0.0,chr2
3353,SSPO,0.05551243,20.272263,0.9557302289851398,1.0,0.0012655634,0.0024441340782122905,0.0,0.0,chr7
3354,GNMT,0.05551243,20.327211,0.9557302289851398,1.0,0.0013146639,0.0024441340782122905,0.0,0.0,chr6
3355,UPB1,0.05551243,20.351841,0.9557302289851398,1.0,0.0013372845,0.0024441340782122905,0.0,0.0,chr22
3356,AC005046.1,0.05551243,20.126755,0.9557302289851398,1.0,0.0011442155,0.0024441340782122905,0.0,0.0,chr7
3357,SPARCL1,0.05551243,20.53277,0.9557302289851398,1.0,0.0015158282,0.0024441340782122905,0.0,0.0,chr4
3358,SORCS2,0.05551243,20.324049,0.9557302289851398,1.0,0.0013117857,0.0024441340782122905,0.0,0.0,chr4
3359,AC004771.4,0.05551243,20.409021,0.9557302289851398,1.0,0.0013913137,0.0024441340782122905,0.0,0.0,chr17
3360,KLLN,0.0548624,1.091596,0.9562480874178656,1.0,0.009335265,0.018505586592178772,0.0043913512,0.01639344262295082,chr10
3361,NUDT17,0.054819066,0.5683912,0.956282611972443,1.0,0.057781506,0.10300279329608938,0.039330103,0.1092896174863388,chr1
3362,NR1I2,0.054819066,0.8913713,0.956282611972443,1.0,0.023396697,0.04434357541899441,0.012681155,0.04371584699453552,chr3
3363,AC239809.3,0.054689057,0.59642094,0.9563861861280158,1.0,0.027839767,0.04993016759776536,0.018499538,0.04918032786885246,chr1
3364,AC113418.1,0.05460239,0.5781076,0.9564552359742852,1.0,0.0067483294,0.013268156424581005,0.0045253444,0.01092896174863388,chr5
3365,LINC00992,0.05460239,0.97515243,0.9564552359742852,1.0,0.016025877,0.028980446927374302,0.00818423,0.0273224043715847,chr5
3366,ZNF181,0.05451572,0.58620185,0.9565242861473277,1.0,0.058678962,0.10405027932960893,0.039466098,0.1092896174863388,chr19
3367,TAL1,0.053822353,0.24752557,0.9570766992334452,1.0,0.18825755,0.3058659217877095,0.16083057,0.36065573770491804,chr1
3368,LINC01426,0.053649012,0.77889824,0.9572148057365051,1.0,0.009270402,0.018505586592178772,0.0054133395,0.01639344262295082,chr21
3369,SLC25A26,0.053345665,0.19122729,0.9574564952048064,1.0,0.23416117,0.3770949720670391,0.20790324,0.46994535519125685,chr3
3370,TESPA1,0.05286898,0.08739005,0.9578363008342029,1.0,0.44491214,0.5792597765363129,0.42357826,0.7049180327868853,chr12
3371,MIR302CHG,0.052088946,0.68966305,0.958457821562642,1.0,0.009652496,0.018505586592178772,0.005995501,0.01639344262295082,chr4
3372,STMP1,0.051742263,-0.016483845,0.9587340611260218,1.0,0.6776965,0.7747905027932961,0.6833365,0.9016393442622951,chr7
3373,AL512625.1,0.051655594,0.48624724,0.9588031217924192,1.0,0.03476601,0.060405027932960896,0.024941577,0.060109289617486336,chr9
3374,MATN1,0.05130891,1.2931691,0.9590793675446976,1.0,0.004376708,0.007681564245810056,0.0017882455,0.00546448087431694,chr1
3375,CPNE8-AS1,0.05130891,1.608645,0.9590793675446976,1.0,0.004085146,0.007681564245810056,0.0013413837,0.00546448087431694,chr12
3376,LINC01136,0.05130891,1.5978088,0.9590793675446976,1.0,0.003914158,0.007681564245810056,0.0012948479,0.00546448087431694,chr1
3377,AC108463.3,0.05130891,1.3288978,0.9590793675446976,1.0,0.0039167837,0.007681564245810056,0.0015610007,0.00546448087431694,chr2
3378,AL139398.1,0.05130891,1.2793866,0.9590793675446976,1.0,0.0040911236,0.007681564245810056,0.0016874499,0.00546448087431694,chrX
3379,PRKAR2A-AS1,0.05130891,1.3595936,0.9590793675446976,1.0,0.0038973049,0.007681564245810056,0.0015205549,0.00546448087431694,chr3
3380,RBM5-AS1,0.05130891,1.5132686,0.9590793675446976,1.0,0.0042900234,0.007681564245810056,0.001504961,0.00546448087431694,chr3
3381,AC092418.2,0.05130891,1.3987945,0.9590793675446976,1.0,0.0043208958,0.007681564245810056,0.0016408797,0.00546448087431694,chr3
3382,WDR88,0.05130891,2.2349107,0.9590793675446976,1.0,0.0043156613,0.007681564245810056,0.0009183535,0.00546448087431694,chr19
3383,AL031775.1,0.05130891,1.1587629,0.9590793675446976,1.0,0.0044467975,0.007681564245810056,0.0019941495,0.00546448087431694,chr6
3384,PIH1D2,0.05130891,1.5210319,0.9590793675446976,1.0,0.004278075,0.007681564245810056,0.0014927158,0.00546448087431694,chr11
3385,MPPED2-AS1,0.05130891,1.4261398,0.9590793675446976,1.0,0.0042674053,0.007681564245810056,0.0015901368,0.00546448087431694,chr11
3386,LINC00618,0.05130891,1.2700523,0.9590793675446976,1.0,0.0034329852,0.007681564245810056,0.0014248992,0.00546448087431694,chr14
3387,AL161757.2,0.05130891,1.2747884,0.9590793675446976,1.0,0.0041883136,0.007681564245810056,0.0017330972,0.00546448087431694,chr14
3388,AL034428.1,0.05130891,1.5018288,0.9590793675446976,1.0,0.004380756,0.007681564245810056,0.0015490612,0.00546448087431694,chr20
3389,AC135050.3,0.05130891,1.8257452,0.9590793675446976,1.0,0.004247702,0.007681564245810056,0.0012000845,0.00546448087431694,chr16
3390,AL138930.1,0.05130891,1.301591,0.9590793675446976,1.0,0.0034974574,0.007681564245810056,0.0014203179,0.00546448087431694,chr1
3391,TMEM130,0.05122224,1.2559845,0.9591484297518523,1.0,0.0043546306,0.007681564245810056,0.0018256251,0.00546448087431694,chr7
3392,TRIM61,0.05122224,1.3149817,0.9591484297518523,1.0,0.004228334,0.007681564245810056,0.0017016457,0.00546448087431694,chr4
3393,CEL,0.05122224,1.3437082,0.9591484297518523,1.0,0.0043144044,0.007681564245810056,0.0017021266,0.00546448087431694,chr9
3394,AP002807.1,0.05113557,1.1257769,0.9592174922656063,1.0,0.0043646754,0.007681564245810056,0.0020024995,0.00546448087431694,chr11
3395,PCDHB12,0.05113557,1.1160893,0.9592174922656063,1.0,0.003998522,0.007681564245810056,0.0018466751,0.00546448087431694,chr5
3396,AC105114.2,0.051092234,0.5285719,0.9592520236372963,1.0,0.055894725,0.09462290502793295,0.039078273,0.09836065573770492,chr18
3397,GOLT1A,0.0510489,1.0671918,0.9592865550854421,1.0,0.0039091,0.007681564245810056,0.0018675119,0.00546448087431694,chr1
3398,ASAP3,0.0510489,0.9779141,0.9592865550854421,1.0,0.0043055792,0.007681564245810056,0.0021883158,0.00546448087431694,chr1
3399,AC005821.1,0.0510489,0.7137404,0.9592865550854421,1.0,0.0039874422,0.007681564245810056,0.0024331827,0.00546448087431694,chr17
3400,GFPT2,0.0510489,0.91882336,0.9592865550854421,1.0,0.0039008292,0.007681564245810056,0.0020652008,0.00546448087431694,chr5
3401,ZNF157,0.05096223,0.9668258,0.9593556182108424,1.0,0.0039263605,0.007681564245810056,0.002010771,0.00546448087431694,chrX
3402,CSN1S1,0.05087556,0.8163689,0.9594246816412895,1.0,0.0038570785,0.007681564245810056,0.0021921415,0.00546448087431694,chr4
3403,AC072054.1,0.05087556,0.8047847,0.9594246816412895,1.0,0.0037927069,0.007681564245810056,0.002172885,0.00546448087431694,chr7
3404,LINC02601,0.05087556,1.0120503,0.9594246816412895,1.0,0.0042856573,0.007681564245810056,0.0021272998,0.00546448087431694,chrX
3405,LYPD3,0.05061555,0.67303634,0.9596318737577383,1.0,0.004453726,0.007681564245810056,0.0027956292,0.00546448087431694,chr19
3406,MAGEL2,0.050355535,0.55405456,0.9598390686009812,1.0,0.0040243184,0.007681564245810056,0.002742734,0.00546448087431694,chr15
3407,SOGA3,0.04974884,0.16872339,0.9603225337609294,1.0,0.003772128,0.007681564245810056,0.0033564938,0.00546448087431694,chr6
3408,AC005920.1,0.049662173,-0.04025254,0.9603916014076992,1.0,0.0040435474,0.007681564245810056,0.0041577173,0.00546448087431694,chr17
3409,AC008555.4,0.0495755,0.61627764,0.9604606693517537,1.0,0.048242196,0.08379888268156424,0.03173347,0.08743169398907104,chr19
3410,AC022872.1,0.04948883,-0.19630939,0.9605297375925752,1.0,0.004370016,0.007681564245810056,0.0050054146,0.00546448087431694,chr15
3411,FCHO2,0.049185485,0.37781295,0.9607714787650187,1.0,0.14953579,0.2433659217877095,0.11701226,0.28415300546448086,chr5
3412,ITGB2-AS1,0.04905548,0.55449784,0.9608750832300738,1.0,0.034141827,0.05970670391061453,0.02337307,0.060109289617486336,chr21
3413,NUDT7,0.04905548,0.43836433,0.9608750832300738,1.0,0.08709852,0.1543296089385475,0.06499945,0.16939890710382513,chr16
3414,LINC00641,0.048448786,0.6124445,0.961358579441867,1.0,0.0152134625,0.028980446927374302,0.009977075,0.0273224043715847,chr14
3415,AC097459.1,0.04831878,1.2057983,0.9614621876280097,1.0,0.007159582,0.012918994413407821,0.0031101848,0.01092896174863388,chr4
3416,BAALC-AS1,0.04831878,0.5302869,0.9614621876280097,1.0,0.13127714,0.22311452513966482,0.092702106,0.2677595628415301,chr8
3417,PAQR6,0.04831878,1.2637504,0.9614621876280097,1.0,0.006692146,0.012918994413407821,0.0027924539,0.01092896174863388,chr1
3418,LINC02604,0.04823211,0.9794611,0.9615312601137902,1.0,0.00698644,0.012918994413407821,0.0035494065,0.01092896174863388,chr7
3419,BX649632.1,0.04823211,0.935213,0.9615312601137902,1.0,0.0074616047,0.012918994413407821,0.003909104,0.01092896174863388,chr9
3420,PCLO,0.04814544,1.2239361,0.9616003328883148,1.0,0.009390214,0.012918994413407821,0.004030872,0.01092896174863388,chr7
3421,NIPAL3,0.048102103,0.41945556,0.9616348693836945,1.0,0.102074,0.17667597765363127,0.07728754,0.19672131147540983,chr1
3422,AC004837.4,0.04805877,0.9190268,0.9616694059510661,1.0,0.0067874677,0.012918994413407821,0.003595397,0.01092896174863388,chr7
3423,TMEM240,0.04805877,1.0854828,0.9616694059510661,1.0,0.0076260595,0.012918994413407821,0.0036009077,0.01092896174863388,chr1
3424,RASA4B,0.048015434,0.54251987,0.9617039425903648,1.0,0.013214199,0.023743016759776536,0.009091238,0.02185792349726776,chr7
3425,LINC01762,0.04788543,0.90924686,0.9618075529391776,1.0,0.007441823,0.012918994413407821,0.003969387,0.01092896174863388,chr1
3426,AC024588.1,0.047798757,0.84542954,0.9618766268635027,1.0,0.006664592,0.012918994413407821,0.0037146246,0.01092896174863388,chr5
3427,AL035106.1,0.047582082,19.781992,0.962049312925115,1.0,0.0009011075,0.002094972067039106,0.0,0.0,chr20
3428,SHC2,0.047582082,20.319672,0.962049312925115,1.0,0.0013078153,0.002094972067039106,0.0,0.0,chr19
3429,AP003064.1,0.047582082,19.888144,0.962049312925115,1.0,0.00096987764,0.002094972067039106,0.0,0.0,chr11
3430,AC004556.3,0.047582082,19.973026,0.962049312925115,1.0,0.0010286235,0.002094972067039106,0.0,0.0,KI270721.1
3431,SNX25,0.047582082,20.06813,0.962049312925115,1.0,0.0010986773,0.002094972067039106,0.0,0.0,chr4
3432,TMEM198,0.047582082,19.937078,0.962049312925115,1.0,0.0010033223,0.002094972067039106,0.0,0.0,chr2
3433,SNAP25,0.047582082,19.72983,0.962049312925115,1.0,0.0008691236,0.002094972067039106,0.0,0.0,chr20
3434,ASPA,0.047582082,19.885487,0.962049312925115,1.0,0.0009680938,0.002094972067039106,0.0,0.0,chr17
3435,AC005208.1,0.047582082,19.940725,0.962049312925115,1.0,0.00100586,0.002094972067039106,0.0,0.0,chr17
3436,SH2D4B,0.047582082,19.889193,0.962049312925115,1.0,0.0009705825,0.002094972067039106,0.0,0.0,chr10
3437,AC004241.3,0.047582082,20.085398,0.962049312925115,1.0,0.0011118995,0.002094972067039106,0.0,0.0,chr12
3438,AC091982.1,0.047582082,20.005802,0.962049312925115,1.0,0.0010522471,0.002094972067039106,0.0,0.0,chr5
3439,TLE2,0.047582082,20.259733,0.962049312925115,1.0,0.0012546264,0.002094972067039106,0.0,0.0,chr19
3440,AC092171.2,0.047582082,20.228256,0.962049312925115,1.0,0.0012275656,0.002094972067039106,0.0,0.0,chr7
3441,APCDD1L-DT,0.047582082,19.802816,0.962049312925115,1.0,0.00091420294,0.002094972067039106,0.0,0.0,chr20
3442,SH3TC2,0.047582082,20.055214,0.962049312925115,1.0,0.0010888908,0.002094972067039106,0.0,0.0,chr5
3443,SLC12A5-AS1,0.047582082,19.855392,0.962049312925115,1.0,0.0009481174,0.002094972067039106,0.0,0.0,chr20
3444,SLC2A1-AS1,0.047582082,20.049545,0.962049312925115,1.0,0.0010846232,0.002094972067039106,0.0,0.0,chr1
3445,SLC35G6,0.047582082,19.798014,0.962049312925115,1.0,0.0009111659,0.002094972067039106,0.0,0.0,chr17
3446,AC010999.1,0.047582082,20.140913,0.962049312925115,1.0,0.0011554933,0.002094972067039106,0.0,0.0,chr15
3447,KCNH4,0.047582082,19.996271,0.962049312925115,1.0,0.0010453215,0.002094972067039106,0.0,0.0,chr17
